index,Rsmiles,Psmiles,DE,DG,DH
ZGCHLOWZNKRZSN_154_1_1,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1]([C:3]([C:4]1([H:20])[C:5](=[O:10])[O:9]1)([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],56.22987127607031,51.720588008969486,13.54565009560231
ZGCHLOWZNKRZSN_154_1_2,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1]([C:3]([C:4]1([H:20])[C:5](=[O:10])[O:9]1)([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],50.998952084007946,47.96243361346975,13.54565009560231
ZGCHLOWZNKRZSN_154_1_3,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1]([C:3]([C:4]1([H:20])[C:5](=[O:10])[O:9]1)([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],61.85674896256038,55.92113660199372,13.54565009560231
ZGCHLOWZNKRZSN_165_2_2,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1](/[C:3](=[C:4](/[C:5](=[O:10])[H:20])[O:9][H:15])[H:19])([O:7][H:12])[H:18])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],69.74830843446851,64.66297144646663,4.704827915869995
ZGCHLOWZNKRZSN_165_3_0,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1](/[C:3](=[C:4](/[C:5](=[O:10])[H:20])[O:9][H:16])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:17])[H:18])([O:6][H:11])[H:14],77.81306052858143,74.43392187098084,4.704827915869995
ZGCHLOWZNKRZSN_165_3_1,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1](/[C:3](=[C:4](/[C:5](=[O:10])[H:20])[O:9][H:16])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:17])[H:18])([O:6][H:11])[H:14],74.74704911154635,71.95400432696415,4.704827915869995
ZGCHLOWZNKRZSN_165_5_1,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1](/[C:3](=[C:4](/[C:5](=[O:10])[H:20])[O:9][H:11])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:18])[H:14],45.11479550252538,40.7881174999629,4.704827915869995
ZGCHLOWZNKRZSN_165_5_2,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1](/[C:3](=[C:4](/[C:5](=[O:10])[H:20])[O:9][H:11])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:18])[H:14],44.423280033559145,40.232771592509565,4.704827915869995
ZGCHLOWZNKRZSN_165_7_1,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1](/[C:3](=[C:4](/[C:5](=[O:10])[H:20])[O:9][H:13])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:18])([H:16])[H:17])([O:6][H:11])[H:14],39.46407245502417,36.43131904147647,4.704827915869995
ZGCHLOWZNKRZSN_165_7_2,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1](/[C:3](=[C:4](/[C:5](=[O:10])[H:20])[O:9][H:13])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:18])([H:16])[H:17])([O:6][H:11])[H:14],38.2147010405396,35.42981387950814,4.704827915869995
ZGCHLOWZNKRZSN_165_7_3,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1](/[C:3](=[C:4](/[C:5](=[O:10])[H:20])[O:9][H:13])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:18])([H:16])[H:17])([O:6][H:11])[H:14],40.847730902526415,37.5426383659529,4.704827915869995
ZGCHLOWZNKRZSN_186_0_2,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]1([C:2]([O:8][H:13])([H:16])[H:17])([H:14])[C:1]([O:7][H:12])([H:15])[C:3]([H:18])([H:19])[C:4](=[O:9])[C:5](=[O:10])[O:6]1.[H:11][H:20],69.59582362606814,64.80541610296369,0.8699808795411057
ZGCHLOWZNKRZSN_187_0_0,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1]1([H:15])[C:3]([H:18])([H:19])[C:4](=[O:9])[C:5](=[O:10])[O:7]1)([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14].[H:12][H:20],73.03332066702139,67.81495166499867,-1.8126195028680832
ZGCHLOWZNKRZSN_188_0_1,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]1([O:6][H:11])([H:14])[C:1]([O:7][H:12])([H:15])[C:3]([H:18])([H:19])[C:4](=[O:9])[C:5](=[O:10])[O:8][C:2]1([H:16])[H:17].[H:13][H:20],70.40405586202506,66.07173027397684,9.374760994263873
ZGCHLOWZNKRZSN_238_0_3,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1]([C:3]([C:4]([C:2]([O:8][H:13])([H:16])[H:17])([C:5](=[O:10])[H:20])[O:9][H:11])([H:18])[H:19])([O:7][H:12])[H:15])(=[O:6])[H:14],68.20714510250724,64.64728370900623,0.27724665391968645
ZGCHLOWZNKRZSN_284_0_1,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0](\[C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])([O:9][H:16])[H:14])([H:18])[H:19])([O:7][H:12])[H:15])(=[C:2](\[O:8][H:13])[H:17])[O:6][H:11],58.02831350302407,55.42728662545645,7.221797323135757
ZGCHLOWZNKRZSN_285_0_1,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0](\[C:1]([C:3]([C:4]([C:5]([O:10][H:16])([H:14])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])(=[C:2](\[O:8][H:13])[H:17])[O:6][H:11],52.07575838607152,49.264515825963926,4.4242351816443515
ZGCHLOWZNKRZSN_285_1_1,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0](\[C:1]([C:3]([C:4]([C:5]([O:10][H:14])([H:16])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])(=[C:2](\[O:8][H:13])[H:17])[O:6][H:11],60.10034987200047,57.38699879400242,4.4242351816443515
ZGCHLOWZNKRZSN_285_1_2,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0](\[C:1]([C:3]([C:4]([C:5]([O:10][H:14])([H:16])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])(=[C:2](\[O:8][H:13])[H:17])[O:6][H:11],65.19635452147541,61.49593099997261,4.4242351816443515
ZGCHLOWZNKRZSN_292_0_1,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])([O:9][H:11])[H:14])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])=[O:6],46.65909638205008,42.14667556745717,-3.3580305927342144
ZGCHLOWZNKRZSN_292_0_2,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])([O:9][H:11])[H:14])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])=[O:6],46.23427245055256,40.95754506496318,-3.3580305927342144
ZGCHLOWZNKRZSN_292_0_3,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])([O:9][H:11])[H:14])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])=[O:6],41.93708739448696,36.878105805489874,-3.3580305927342144
ZGCHLOWZNKRZSN_293_0_1,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1]([C:3]([C:4]([C:5]([O:10][H:11])([H:14])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])=[O:6],32.02933989903276,28.158861302959924,-6.155831739961752
ZGCHLOWZNKRZSN_293_1_2,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1]([C:3]([C:4]([C:5]([O:10][H:14])([H:11])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])=[O:6],58.38034633256269,54.08316127649708,-6.155831739961752
ZGCHLOWZNKRZSN_293_1_3,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1]([C:3]([C:4]([C:5]([O:10][H:14])([H:11])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])=[O:6],59.15218301754015,54.964812123982654,-6.155831739961752
ZGCHLOWZNKRZSN_29_1_1,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1]([C:3]([C:4]([C:5]([O:10][H:13])([H:16])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2](=[O:8])[H:17])([O:6][H:11])[H:14],38.71859116905151,35.16500487046332,-1.6290630975143476
ZGCHLOWZNKRZSN_29_1_3,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1]([C:3]([C:4]([C:5]([O:10][H:13])([H:16])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2](=[O:8])[H:17])([O:6][H:11])[H:14],33.53285266101776,30.03762474599625,-1.6290630975143476
ZGCHLOWZNKRZSN_29_2_2,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1]([C:3]([C:4]([C:5]([O:10][H:16])([H:13])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2](=[O:8])[H:17])([O:6][H:11])[H:14],56.911974102488976,52.76350879797592,-1.6290630975143476
ZGCHLOWZNKRZSN_334_0_0,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1]([C:3]([C:4]([C:5]([O:10][H:12])([H:15])[H:20])=[O:9])([H:18])[H:19])=[O:7])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],39.48854532553373,34.53122027549401,-2.0874760994263677
ZGCHLOWZNKRZSN_334_0_3,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1]([C:3]([C:4]([C:5]([O:10][H:12])([H:15])[H:20])=[O:9])([H:18])[H:19])=[O:7])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],40.9606826125266,36.027830432996424,-2.0874760994263677
ZGCHLOWZNKRZSN_348_0_1,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])([O:9][H:13])[H:16])([H:18])[H:19])([O:7][H:12])[H:15])([C:2](=[O:8])[H:17])([O:6][H:11])[H:14],33.24043323404265,29.42329294547782,1.1684990439770577
ZGCHLOWZNKRZSN_348_1_1,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])([O:9][H:16])[H:13])([H:18])[H:19])([O:7][H:12])[H:15])([C:2](=[O:8])[H:17])([O:6][H:11])[H:14],61.90318466551448,57.73777660447287,1.1684990439770577
ZGCHLOWZNKRZSN_53_1_0,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]1([C:2]([O:8][H:13])([H:16])[H:17])([H:14])[C:1]([O:7][H:12])([H:15])[C:3]([H:18])([H:19])[C:4]([C:5](=[O:10])[H:20])([O:9][H:11])[O:6]1,38.999087915485376,36.27506917601426,-0.9612810707456823
ZGCHLOWZNKRZSN_53_1_1,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]1([C:2]([O:8][H:13])([H:16])[H:17])([H:14])[C:1]([O:7][H:12])([H:15])[C:3]([H:18])([H:19])[C:4]([C:5](=[O:10])[H:20])([O:9][H:11])[O:6]1,41.4501400225036,38.70604097901185,-0.9612810707456823
ZGCHLOWZNKRZSN_53_1_3,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]1([C:2]([O:8][H:13])([H:16])[H:17])([H:14])[C:1]([O:7][H:12])([H:15])[C:3]([H:18])([H:19])[C:4]([C:5](=[O:10])[H:20])([O:9][H:11])[O:6]1,37.51440043852419,34.90709846597242,-0.9612810707456823
ZGCHLOWZNKRZSN_55_0_1,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]1([C:2]([O:8][H:13])([H:16])[H:17])([H:14])[C:1]([O:7][H:12])([H:15])[C:3]([H:18])([H:19])[C:4](=[O:9])[C:5]([O:6][H:11])([H:20])[O:10]1,60.82261330646042,60.34445106745489,-2.833652007648182
ZGCHLOWZNKRZSN_55_1_2,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]1([C:2]([O:8][H:13])([H:16])[H:17])([H:14])[C:1]([O:7][H:12])([H:15])[C:3]([H:18])([H:19])[C:4](=[O:9])[C:5]([O:10][H:11])([H:20])[O:6]1,46.1301058735302,42.91788474300756,-2.833652007648182
ZGCHLOWZNKRZSN_55_1_0,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]1([C:2]([O:8][H:13])([H:16])[H:17])([H:14])[C:1]([O:7][H:12])([H:15])[C:3]([H:18])([H:19])[C:4](=[O:9])[C:5]([O:10][H:11])([H:20])[O:6]1,45.226492193528735,42.24958712548271,-2.833652007648182
ZGCHLOWZNKRZSN_77_0_1,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]1([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[C:1]([O:7][H:12])([H:15])[C:3]([H:18])([H:19])[C:4](=[O:9])[C:5]([H:14])([H:20])[O:10]1,65.36954714353753,63.25797767594692,-9.838910133843198
ZGCHLOWZNKRZSN_78_0_1,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]1([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[C:1]([O:7][H:12])([H:15])[C:3]([H:18])([H:19])[C:4](=[O:9])[C:5]1=[O:10].[H:14][H:20],85.42224072556044,81.27691296846812,11.930449330783945
ZGCHLOWZNKRZSN_8_1_2,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1]([C:3]([C:4]([C:5]([C:2]([O:8][H:13])([H:16])[H:17])([O:10][H:11])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])(=[O:6])[H:14],66.50157428153301,64.260110347485,-4.815487571701727
ZGCHLOWZNKRZSN_8_2_0,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])([O:9][H:12])[H:15])([H:18])[H:19])=[O:7])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],57.7980175165348,52.81810212448077,-4.815487571701727
ZGCHLOWZNKRZSN_8_2_1,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])([O:9][H:12])[H:15])([H:18])[H:19])=[O:7])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],54.93845672504919,49.39315527349584,-4.815487571701727
ZGCHLOWZNKRZSN_99_0_2,[C:0]([C:1]([C:3]([C:4]([C:5](=[O:10])[H:20])=[O:9])([H:18])[H:19])([O:7][H:12])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14],[C:0]([C:1](=[C:3]([H:18])[H:19])[H:15])([C:2]([O:8][H:13])([H:16])[H:17])([O:6][H:11])[H:14].[C:4]([C:5](=[O:10])[H:20])([O:7][H:12])=[O:9],59.64540548450766,56.494680284972446,12.225382409177836
BXMMDTDOWCVDIM_198_0_3,[C:0]1([O:7][H:11])([H:15])[C:4]([O:9][H:13])=[C:5]([H:20])[C:1]([C:2]([C:3]([O:10][H:14])([H:18])[H:19])([O:8][H:12])[H:17])([H:16])[O:6]1,[C:0](/[C:4](=[C:5](\[C:1]([C:2]([C:3]([O:10][H:14])([H:18])[H:19])([O:8][H:12])[H:17])[H:16])[H:20])[O:9][H:13])([O:6])([O:7][H:11])[H:15],43.37533916849404,40.421651951960726,TCIT fails
BXMMDTDOWCVDIM_201_0_0,[C:0]1([O:7][H:11])([H:15])[C:4]([O:9][H:13])=[C:5]([H:20])[C:1]([C:2]([C:3]([O:10][H:14])([H:18])[H:19])([O:8][H:12])[H:17])([H:16])[O:6]1,[C:0]([C:4](/[C:5](=[C:1](/[C:2]([C:3]([O:10][H:14])([H:18])[H:19])([O:8][H:12])[H:17])[H:16])[H:20])=[O:9])(=[O:6])[H:15].[O:7]([H:11])[H:13],47.865169641001295,43.62006787344687,10.350860420650093
DWJZKGYQNOQQEZ_123_1_3,[C:0]([C:1]([C:3]([O:9][H:13])([H:20])[H:21])([O:7][H:15])[H:18])([C:5]([C:2]([C:4]([O:10][H:16])([H:22])[H:23])([O:8][H:14])[H:19])=[O:11])([O:6][H:12])[H:17],[C:0](=[C:5](\[C:2]([C:4]([O:10][H:16])([H:22])[H:23])([O:8][H:14])[H:19])[O:11][H:13])(\[O:6][H:12])[H:17].[C:1]([C:3]([O:9][H:15])([H:20])[H:21])(=[O:7])[H:18],39.78974988548666,38.67466550394839,27.017208413001956
DWJZKGYQNOQQEZ_274_0_1,[C:0]([C:1]([C:3]([O:9][H:15])([H:20])[H:21])([O:7][H:13])[H:18])([C:5]([C:2]([C:4]([O:10][H:16])([H:22])[H:23])([O:8][H:14])[H:19])=[O:11])([O:6][H:12])[H:17],[C:0](=[C:5](\[C:2]([C:4]([O:10][H:16])([H:22])[H:23])([O:8][H:14])[H:19])[O:11][H:13])(\[O:6][H:12])[H:17].[C:1]([C:3]([O:9][H:15])([H:20])[H:21])(=[O:7])[H:18],37.48992756801464,31.09748829145992,27.017208413001956
DWJZKGYQNOQQEZ_18_1_2,[C:0]([C:1]([C:3]([O:9][H:15])([H:20])[H:21])([O:7][H:13])[H:18])([C:5]([C:2]([C:4]([O:10][H:16])([H:22])[H:23])([O:8][H:14])[H:19])=[O:11])([O:6][H:12])[H:17],[C:0]([C:5]([C:1]([C:3]([O:9][H:15])([H:20])[H:21])([O:7][H:13])[H:18])([C:2]([C:4]([O:10][H:16])([H:22])[H:23])([O:8][H:14])[H:19])[O:11][H:12])(=[O:6])[H:17],47.09207793695566,44.98615605499347,2.3138145315487666
DWJZKGYQNOQQEZ_19_0_1,[C:0]([C:1]([C:3]([O:9][H:15])([H:20])[H:21])([O:7][H:13])[H:18])([C:5]([C:2]([C:4]([O:10][H:16])([H:22])[H:23])([O:8][H:14])[H:19])=[O:11])([O:6][H:12])[H:17],[C:0]([C:5]([C:1]([C:3]([O:9][H:15])([H:20])[H:21])([O:7][H:13])[H:18])([C:2]([C:4]([O:10][H:16])([H:22])[H:23])([O:8][H:14])[H:19])[O:11][H:12])(=[O:6])[H:17],47.68632943352479,43.4951934829768,2.3138145315487666
DWJZKGYQNOQQEZ_79_1_3,[C:0]([C:1]([C:3]([O:9][H:15])([H:20])[H:21])([O:7][H:13])[H:18])([C:5]([C:2]([C:4]([O:10][H:16])([H:22])[H:23])([O:8][H:14])[H:19])=[O:11])([O:6][H:12])[H:17],[C:0]([C:5]([C:1]([C:3]([O:9][H:15])([H:20])[H:21])([O:7][H:13])[H:18])([C:2]([C:4]([O:10][H:16])([H:22])[H:23])([O:8][H:14])[H:19])[O:11][H:12])(=[O:6])[H:17],43.22410937901916,40.82012048445344,2.3138145315487666
DWJZKGYQNOQQEZ_274_0_0,[C:0]([C:1]([C:3]([O:9][H:15])([H:20])[H:21])([O:7][H:13])[H:18])([C:5]([C:2]([C:4]([O:10][H:16])([H:22])[H:23])([O:8][H:14])[H:19])=[O:11])([O:6][H:12])[H:17],[C:0](=[C:5](/[C:2]([C:4]([O:10][H:16])([H:22])[H:23])([O:8][H:14])[H:19])[O:11][H:13])(\[O:6][H:12])[H:17].[C:1]([C:3]([O:9][H:15])([H:20])[H:21])(=[O:7])[H:18],39.50172302500046,32.80180409350865,27.017208413001956
DWJZKGYQNOQQEZ_65_2_3,[C:0]([C:1]([C:3]([O:9][H:15])([H:20])[H:21])([O:7][H:13])[H:18])([C:5]([C:2]([C:4]([O:10][H:16])([H:22])[H:23])([O:8][H:14])[H:19])=[O:11])([O:6][H:12])[H:17],[C:0]1([C:1]([C:3]([O:9][H:15])([H:20])[H:21])([O:7][H:12])[H:18])([H:17])[C:5]([C:2]([C:4]([O:10][H:16])([H:22])[H:23])([O:8][H:14])[H:19])([O:11][H:13])[O:6]1,46.804678586039216,41.80342787096772,15.260994263862353
